TRIPID,HOUSEID,PERSONID,TDTRPNUM,STRTTIME,TRPMILES,TRPTRANS,LOOP_TRIP,TRIPPURP,TRAVDAY,HOMEOWN,HHSIZE,HHFAMINC,HHSTATE,WRKCOUNT,LIF_CYC,URBAN,URBANSIZE,CENSUS_D,HH_RACE,EDUC,WORKER,WHYTRP90,R_AGE_IMP,R_SEX_IMP,OBHUR,DBHUR,OBPPOPDN,DBPPOPDN,TRAVELMODE
7588,1545,2,1,1730,0.252,1,2,HBSOCREC,5,2,3,5,CA,1,8,1,4,9,2,3,2,10,64,2,U,U,7000,7000,WALK
7589,1545,2,2,1900,0.252,1,2,HBSOCREC,5,2,3,5,CA,1,8,1,4,9,2,3,2,10,64,2,U,U,7000,7000,WALK
7590,1545,3,1,1300,2.897,17,2,HBW,5,2,3,5,CA,1,8,1,4,9,2,2,1,1,20,1,U,U,7000,17000,TAXI
7591,1545,3,2,2130,2.866,17,2,HBW,5,2,3,5,CA,1,8,1,4,9,2,2,1,1,20,1,U,U,17000,7000,TAXI
7592,1546,1,1,1200,24.856,3,2,HBSOCREC,2,2,1,3,WI,0,9,2,6,3,1,5,2,8,88,2,T,R,3000,50,PASSENGER
7593,1546,1,2,1730,24.846,3,2,HBSOCREC,2,2,1,3,WI,0,9,2,6,3,1,5,2,8,88,2,R,T,50,3000,PASSENGER
7594,1547,1,1,700,0.667,1,1,HBO,6,2,1,-8,CA,0,1,2,6,9,1,1,2,10,51,2,C,C,7000,7000,WALK
7595,1547,1,2,730,0.111,1,1,HBO,6,2,1,-8,CA,0,1,2,6,9,1,1,2,10,51,2,C,C,7000,7000,WALK
7596,1547,1,3,820,0.056,1,1,HBO,6,2,1,-8,CA,0,1,2,6,9,1,1,2,10,51,2,C,C,7000,7000,WALK
7597,1547,1,4,1300,0.444,1,1,HBO,6,2,1,-8,CA,0,1,2,6,9,1,1,2,10,51,2,C,C,7000,7000,WALK
7598,1548,1,1,1400,11.593,3,2,NHB,2,2,2,2,CA,0,2,1,4,9,2,3,2,6,64,1,U,S,17000,7000,PASSENGER
7599,1548,1,2,1545,11.327,3,2,HBO,2,2,2,2,CA,0,2,1,4,9,2,3,2,6,64,1,S,U,7000,17000,PASSENGER
7600,1549,1,1,849,0.733,2,2,HBW,5,2,1,2,WI,1,1,1,1,3,1,5,1,2,34,1,C,C,7000,7000,CYCLE
7601,1549,1,2,1234,0.733,2,2,HBW,5,2,1,2,WI,1,1,1,1,3,1,5,1,2,34,1,C,C,7000,7000,CYCLE
7602,1549,1,3,1325,2.366,2,2,HBW,5,2,1,2,WI,1,1,1,1,3,1,5,1,2,34,1,C,S,7000,1500,CYCLE
7603,1549,1,4,1506,1.426,2,2,NHB,5,2,1,2,WI,1,1,1,1,3,1,5,1,3,34,1,S,C,1500,7000,CYCLE
7604,1549,1,5,1534,0.46,2,2,NHB,5,2,1,2,WI,1,1,1,1,3,1,5,1,5,34,1,C,C,7000,7000,CYCLE
7605,1549,1,6,1547,1.086,2,2,HBO,5,2,1,2,WI,1,1,1,1,3,1,5,1,2,34,1,C,C,7000,7000,CYCLE
7606,1549,1,7,1645,0.513,2,2,HBSHOP,5,2,1,2,WI,1,1,1,1,3,1,5,1,3,34,1,C,C,7000,7000,CYCLE
7607,1549,1,8,1658,1.074,2,2,NHB,5,2,1,2,WI,1,1,1,1,3,1,5,1,1,34,1,C,C,7000,7000,CYCLE
7608,1549,1,9,2100,1.459,2,2,HBW,5,2,1,2,WI,1,1,1,1,3,1,5,1,1,34,1,C,C,7000,7000,CYCLE
7609,1549,1,10,2130,1.093,2,2,HBSOCREC,5,2,1,2,WI,1,1,1,1,3,1,5,1,10,34,1,C,C,7000,7000,CYCLE
7610,1549,1,11,2358,0.926,1,2,NHB,5,2,1,2,WI,1,1,1,1,3,1,5,1,10,34,1,C,C,7000,7000,WALK
7611,1549,1,12,200,1.023,2,2,HBSOCREC,5,2,1,2,WI,1,1,1,1,3,1,5,1,10,34,1,C,C,7000,7000,CYCLE
7612,1550,1,1,1300,0.796,1,2,HBO,3,2,1,2,CA,0,9,1,5,9,1,4,2,6,61,2,C,C,30000,750,WALK
7613,1550,1,2,1500,0.272,1,2,NHB,3,2,1,2,CA,0,9,1,5,9,1,4,2,3,61,2,C,C,750,750,WALK
7614,1550,1,3,1530,0.591,1,2,HBSHOP,3,2,1,2,CA,0,9,1,5,9,1,4,2,6,61,2,C,C,750,30000,WALK
7615,1551,1,1,830,5.724,16,2,HBW,6,2,1,5,IL,1,1,1,5,3,1,4,1,1,29,1,U,U,30000,17000,BUS
7616,1551,1,2,1800,5.961,16,2,HBW,6,2,1,5,IL,1,1,1,5,3,1,4,1,1,29,1,U,U,17000,30000,BUS
7617,1551,1,3,1930,1.044,11,2,HBSOCREC,6,2,1,5,IL,1,1,1,5,3,1,4,1,10,29,1,U,U,30000,30000,RAIL
7618,1551,1,4,2200,1.022,11,2,HBSOCREC,6,2,1,5,IL,1,1,1,5,3,1,4,1,10,29,1,U,U,30000,30000,RAIL
7619,1552,1,1,1000,0.747,1,2,HBSHOP,1,2,1,1,CA,0,1,1,5,9,6,3,2,10,63,2,C,C,7000,7000,WALK
7620,1552,1,2,1130,0.747,1,2,HBSHOP,1,2,1,1,CA,0,1,1,5,9,6,3,2,10,63,2,C,C,7000,7000,WALK
7621,1552,1,3,1500,2.289,3,2,HBSHOP,1,2,1,1,CA,0,1,1,5,9,6,3,2,3,63,2,C,C,7000,3000,PASSENGER
7622,1552,1,4,1610,2.193,3,2,HBSHOP,1,2,1,1,CA,0,1,1,5,9,6,3,2,3,63,2,C,C,3000,7000,PASSENGER
7623,1552,1,5,1630,2.848,3,2,HBSOCREC,1,2,1,1,CA,0,1,1,5,9,6,3,2,8,63,2,C,T,7000,300,PASSENGER
7624,1552,1,6,1900,1.423,3,2,NHB,1,2,1,1,CA,0,1,1,5,9,6,3,2,10,63,2,T,C,300,3000,PASSENGER
7625,1552,1,7,2015,1.365,3,2,NHB,1,2,1,1,CA,0,1,1,5,9,6,3,2,8,63,2,C,T,3000,300,PASSENGER
7626,1552,1,8,2100,2.931,3,2,HBSOCREC,1,2,1,1,CA,0,1,1,5,9,6,3,2,8,63,2,T,C,300,7000,PASSENGER
7627,1553,1,1,745,0.746,1,2,HBO,6,2,1,1,VT,0,1,2,6,1,1,2,2,4,49,2,R,R,300,50,WALK
7628,1553,1,2,830,0.746,1,2,HBO,6,2,1,1,VT,0,1,2,6,1,1,2,2,4,49,2,R,R,50,300,WALK
7629,1553,1,3,1500,0.752,1,2,HBSHOP,6,2,1,1,VT,0,1,2,6,1,1,2,2,3,49,2,R,R,300,3000,WALK
7630,1553,1,4,1535,0.752,1,2,HBSHOP,6,2,1,1,VT,0,1,2,6,1,1,2,2,3,49,2,R,R,3000,300,WALK
7631,1554,1,1,1200,8.448,11,2,HBSHOP,6,2,1,1,WI,0,1,2,6,3,1,3,2,3,37,1,C,T,3000,300,RAIL
7632,1554,1,2,1315,8.981,11,2,HBSHOP,6,2,1,1,WI,0,1,2,6,3,1,3,2,3,37,1,T,C,300,3000,RAIL
7633,1555,1,1,830,0.239,1,2,HBSOCREC,1,2,2,2,NY,0,2,2,6,2,1,2,2,8,52,2,T,T,3000,3000,WALK
7634,1555,1,2,1130,0.239,1,2,HBSOCREC,1,2,2,2,NY,0,2,2,6,2,1,2,2,8,52,2,T,T,3000,3000,WALK
7635,1555,2,1,1300,0.432,1,2,HBSOCREC,1,2,2,2,NY,0,2,2,6,2,1,1,2,8,25,1,T,T,3000,7000,WALK
7636,1555,2,2,1700,0.421,1,2,HBSOCREC,1,2,2,2,NY,0,2,2,6,2,1,1,2,8,25,1,T,T,7000,3000,WALK
7637,1556,1,1,740,9.972,97,2,NHB,7,2,1,1,OK,1,1,1,3,7,1,1,1,1,19,2,C,C,7000,3000,OTHER
7638,1556,1,2,1700,9.947,17,2,NHB,7,2,1,1,OK,1,1,1,3,7,1,1,1,4,19,2,C,C,3000,7000,TAXI
7639,1556,1,3,1737,1.25,17,2,HBO,7,2,1,1,OK,1,1,1,3,7,1,1,1,4,19,2,C,C,7000,7000,TAXI
7640,1556,1,4,1900,7.491,97,2,HBSHOP,7,2,1,1,OK,1,1,1,3,7,1,1,1,10,19,2,C,C,7000,3000,OTHER
7641,1556,1,5,0,7.502,97,2,HBSHOP,7,2,1,1,OK,1,1,1,3,7,1,1,1,10,19,2,C,C,3000,7000,OTHER
7642,1557,1,1,1400,0.866,1,2,HBSOCREC,3,2,1,-8,GA,0,1,1,2,5,2,2,2,10,72,2,C,C,7000,3000,WALK
7643,1557,1,2,1630,0.866,1,2,HBSOCREC,3,2,1,-8,GA,0,1,1,2,5,2,2,2,10,72,2,C,C,3000,7000,WALK
7644,1558,1,1,900,0.654,2,2,HBO,3,2,1,1,CA,0,1,1,1,9,3,5,2,5,31,1,S,S,3000,3000,CYCLE
7645,1558,1,2,1500,0.654,2,2,HBO,3,2,1,1,CA,0,1,1,1,9,3,5,2,5,31,1,S,S,3000,3000,CYCLE
7646,1559,1,1,1300,0.508,1,2,HBSHOP,4,2,1,1,WI,0,9,1,4,3,1,3,2,3,66,1,U,U,30000,7000,WALK
7647,1559,1,2,1400,0.508,1,2,HBSHOP,4,2,1,1,WI,0,9,1,4,3,1,3,2,3,66,1,U,U,7000,30000,WALK
7648,1560,1,1,730,4.881,11,2,HBSOCREC,4,2,1,2,CA,0,1,1,5,9,1,2,2,10,56,1,U,U,30000,17000,RAIL
7649,1560,1,2,1300,4.388,16,2,HBSOCREC,4,2,1,2,CA,0,1,1,5,9,1,2,2,10,56,1,U,U,17000,30000,BUS
7650,1561,1,1,1600,4.019,3,2,HBSHOP,5,2,1,4,CA,0,9,1,4,9,97,3,2,3,79,1,C,C,7000,7000,PASSENGER
7651,1561,1,2,1700,1.085,3,2,NHB,5,2,1,4,CA,0,9,1,4,9,97,3,2,10,79,1,C,S,7000,1500,PASSENGER
7652,1561,1,3,1707,5.337,3,2,NHB,5,2,1,4,CA,0,9,1,4,9,97,3,2,10,79,1,S,U,1500,7000,PASSENGER
7653,1561,1,4,1820,3.948,3,2,HBSHOP,5,2,1,4,CA,0,9,1,4,9,97,3,2,10,79,1,U,C,7000,7000,PASSENGER
7654,1562,1,1,915,15.729,5,2,HBO,2,2,1,2,NJ,0,1,2,6,2,1,2,2,4,30,2,R,T,1500,3000,PASSENGER
7655,1562,1,2,950,2.396,5,2,NHB,2,2,1,2,NJ,0,1,2,6,2,1,2,2,6,30,2,T,T,3000,750,PASSENGER
7656,1562,1,3,1050,2.395,5,2,NHB,2,2,1,2,NJ,0,1,2,6,2,1,2,2,4,30,2,T,T,750,3000,PASSENGER
7657,1562,1,4,1240,0.087,1,2,NHB,2,2,1,2,NJ,0,1,2,6,2,1,2,2,10,30,2,T,T,3000,3000,WALK
7658,1562,1,5,1300,0.087,1,2,NHB,2,2,1,2,NJ,0,1,2,6,2,1,2,2,4,30,2,T,T,3000,3000,WALK
7659,1562,1,6,1545,15.381,5,2,HBO,2,2,1,2,NJ,0,1,2,6,2,1,2,2,4,30,2,T,R,3000,1500,PASSENGER
7660,1563,2,1,830,3.24,12,2,HBO,1,2,3,4,CA,1,10,1,4,9,1,2,2,6,69,1,U,S,3000,7000,RAIL
7661,1563,2,2,1500,3.748,12,2,HBO,1,2,3,4,CA,1,10,1,4,9,1,2,2,6,69,1,S,U,7000,3000,RAIL
7662,1563,3,1,1000,0.104,1,2,HBSOCREC,1,2,3,4,CA,1,10,1,4,9,1,1,2,8,40,2,U,U,3000,7000,WALK
7663,1563,3,2,1100,0.104,1,2,HBSOCREC,1,2,3,4,CA,1,10,1,4,9,1,1,2,8,40,2,U,U,7000,3000,WALK
7664,1564,1,1,401,0.25,1,1,HBSOCREC,5,2,1,2,CA,0,1,1,3,9,1,1,2,10,56,1,S,S,7000,7000,WALK
7665,1564,1,2,1300,0.25,1,1,HBO,5,2,1,2,CA,0,1,1,3,9,1,1,2,10,56,1,S,S,7000,7000,WALK
7666,1564,1,3,2100,0.25,1,1,HBO,5,2,1,2,CA,0,1,1,3,9,1,1,2,10,56,1,S,S,7000,7000,WALK
7667,1565,2,1,730,0.056,1,1,HBO,2,1,3,3,NC,0,10,4,6,5,2,1,2,10,60,1,R,R,50,50,WALK
7668,1565,2,2,1800,0.056,1,1,HBO,2,1,3,3,NC,0,10,4,6,5,2,1,2,10,60,1,R,R,50,50,WALK
7669,1566,2,1,1500,4.133,3,2,HBW,6,2,3,2,GA,3,2,2,6,5,2,2,1,1,33,1,R,T,300,3000,DRIVE
7670,1566,3,1,1700,2.221,2,2,HBSOCREC,6,2,3,2,GA,3,2,2,6,5,2,2,1,8,43,1,T,T,3000,750,CYCLE
7671,1566,3,2,1900,2.221,2,2,HBSOCREC,6,2,3,2,GA,3,2,2,6,5,2,2,1,8,43,1,T,T,750,3000,CYCLE
7672,1567,1,1,1030,0.146,1,2,HBSHOP,4,2,1,4,WI,0,9,1,4,3,1,3,2,3,72,2,U,U,3000,3000,WALK
7673,1567,1,2,1130,0.146,1,2,HBSHOP,4,2,1,4,WI,0,9,1,4,3,1,3,2,3,72,2,U,U,3000,3000,WALK
7674,1568,1,1,1100,3.002,11,2,HBSHOP,5,1,1,-7,NY,0,1,1,5,2,1,5,2,10,83,2,U,U,30000,7000,RAIL
7675,1568,1,2,2030,2.712,1,2,HBSHOP,5,1,1,-7,NY,0,1,1,5,2,1,5,2,10,83,2,U,U,7000,30000,WALK
7676,1569,1,1,615,18.105,11,2,HBW,2,2,3,4,NY,2,5,1,3,2,2,2,1,1,47,2,C,U,7000,7000,RAIL
7677,1569,2,1,1700,2.068,11,2,NHB,2,2,3,4,NY,2,5,1,3,2,2,3,1,11,21,2,C,C,7000,750,RAIL
7678,1569,2,2,2300,2.082,11,2,HBW,2,2,3,4,NY,2,5,1,3,2,2,3,1,1,21,2,C,C,750,7000,RAIL
7679,1569,3,1,700,2.997,10,2,HBO,2,2,3,4,NY,2,5,1,3,2,2,1,-1,5,15,1,C,S,7000,300,RAIL
7680,1569,3,2,1430,3.07,10,2,HBO,2,2,3,4,NY,2,5,1,3,2,2,1,-1,5,15,1,S,C,300,7000,RAIL
7681,1570,1,1,800,10.102,16,2,HBO,5,2,3,1,NY,1,5,1,5,2,97,2,1,5,50,2,U,U,30000,30000,BUS
7682,1570,1,2,1000,9.174,16,2,NHB,5,2,3,1,NY,1,5,1,5,2,97,2,1,1,50,2,U,U,30000,30000,BUS
7683,1570,1,3,1700,0.495,1,2,NHB,5,2,3,1,NY,1,5,1,5,2,97,2,1,3,50,2,U,U,30000,30000,WALK
7684,1570,1,4,1745,1.47,11,2,HBSHOP,5,2,3,1,NY,1,5,1,5,2,97,2,1,1,50,2,U,U,30000,30000,RAIL
7685,1570,2,1,800,10.102,16,2,HBO,5,2,3,1,NY,1,5,1,5,2,97,1,2,5,17,1,U,U,30000,30000,BUS
7686,1570,2,2,1445,8.573,16,2,HBO,5,2,3,1,NY,1,5,1,5,2,97,1,2,5,17,1,U,U,30000,30000,BUS
7687,1570,3,1,700,8.85,16,2,HBO,5,2,3,1,NY,1,5,1,5,2,97,1,-1,5,14,1,U,U,30000,30000,BUS
7688,1570,3,2,1445,8.126,16,2,NHB,5,2,3,1,NY,1,5,1,5,2,97,1,-1,4,14,1,U,U,30000,30000,BUS
7689,1570,3,3,1550,0.715,1,2,HBO,5,2,3,1,NY,1,5,1,5,2,97,1,-1,5,14,1,U,U,30000,30000,WALK
7690,1571,1,1,800,0.197,5,2,HBSHOP,5,2,2,1,TX,0,2,1,4,7,2,2,2,3,53,1,U,S,17000,3000,DRIVE
7691,1571,1,2,807,7.788,5,2,HBSHOP,5,2,2,1,TX,0,2,1,4,7,2,2,2,3,53,1,S,S,3000,3000,PASSENGER
7692,1571,1,3,2000,0.726,5,2,HBSHOP,5,2,2,1,TX,0,2,1,4,7,2,2,2,3,53,1,S,S,3000,3000,DRIVE
7693,1571,1,4,2010,7.282,5,2,HBSHOP,5,2,2,1,TX,0,2,1,4,7,2,2,2,3,53,1,S,U,3000,17000,PASSENGER
7694,1571,2,1,800,0.197,5,2,HBSHOP,5,2,2,1,TX,0,2,1,4,7,2,1,2,3,56,2,U,S,17000,3000,PASSENGER
7695,1571,2,2,807,7.788,5,2,NHB,5,2,2,1,TX,0,2,1,4,7,2,1,2,8,56,2,S,S,3000,3000,DRIVE
7696,1571,2,3,2000,0.726,5,2,NHB,5,2,2,1,TX,0,2,1,4,7,2,1,2,3,56,2,S,S,3000,3000,PASSENGER
7697,1571,2,4,2010,7.282,5,2,HBSHOP,5,2,2,1,TX,0,2,1,4,7,2,1,2,8,56,2,S,U,3000,17000,DRIVE
7698,1572,1,1,930,4.814,1,2,HBSOCREC,2,2,1,1,TX,1,1,1,4,7,2,3,1,8,19,1,S,S,7000,7000,WALK
7699,1572,1,2,1700,2.039,1,2,NHB,2,2,1,1,TX,1,1,1,4,7,2,3,1,10,19,1,S,S,7000,7000,WALK
7700,1572,1,3,1800,3.694,1,2,HBSHOP,2,2,1,1,TX,1,1,1,4,7,2,3,1,8,19,1,S,S,7000,7000,WALK
7701,1573,1,1,730,0.647,1,2,HBSHOP,3,2,1,5,NY,1,1,1,5,2,2,2,1,3,57,2,U,U,30000,17000,WALK
7702,1573,1,2,900,0.647,1,2,HBSHOP,3,2,1,5,NY,1,1,1,5,2,2,2,1,3,57,2,U,U,17000,30000,WALK
7703,1573,1,3,1500,0.982,1,2,HBSHOP,3,2,1,5,NY,1,1,1,5,2,2,2,1,10,57,2,U,U,30000,17000,WALK
7704,1573,1,4,1545,0.434,1,2,NHB,3,2,1,5,NY,1,1,1,5,2,2,2,1,10,57,2,U,U,17000,17000,WALK
7705,1573,1,5,1600,0.573,1,2,HBSHOP,3,2,1,5,NY,1,1,1,5,2,2,2,1,10,57,2,U,U,17000,30000,WALK
7706,1573,1,6,1730,0.677,1,2,HBO,3,2,1,5,NY,1,1,1,5,2,2,2,1,4,57,2,U,U,30000,17000,WALK
7707,1573,1,7,1810,0.663,1,2,HBO,3,2,1,5,NY,1,1,1,5,2,2,2,1,4,57,2,U,U,17000,30000,WALK
7708,1574,1,1,1500,0.146,1,2,HBSOCREC,2,2,1,3,WA,0,9,1,1,9,1,4,2,10,58,1,C,C,7000,7000,WALK
7709,1574,1,2,1515,0.146,1,2,HBSOCREC,2,2,1,3,WA,0,9,1,1,9,1,4,2,10,58,1,C,C,7000,7000,WALK
7710,1575,1,1,838,1.869,3,2,HBO,1,2,4,1,NY,3,5,1,5,2,4,1,1,5,37,2,U,U,30000,30000,PASSENGER
7711,1575,1,2,1435,0.709,1,2,NHB,1,2,4,1,NY,3,5,1,5,2,4,1,1,3,37,2,U,U,30000,30000,WALK
7712,1575,1,3,1540,1.047,1,2,HBSHOP,1,2,4,1,NY,3,5,1,5,2,4,1,1,5,37,2,U,U,30000,30000,WALK
7713,1575,2,1,744,0.294,1,2,HBO,1,2,4,1,NY,3,5,1,5,2,4,2,1,5,19,2,U,U,30000,30000,WALK
7714,1575,2,2,1046,0.077,1,2,NHB,1,2,4,1,NY,3,5,1,5,2,4,2,1,10,19,2,U,U,30000,30000,WALK
7715,1575,2,3,1142,0.077,1,2,NHB,1,2,4,1,NY,3,5,1,5,2,4,2,1,5,19,2,U,U,30000,30000,WALK
7716,1575,2,4,1201,0.294,1,2,HBO,1,2,4,1,NY,3,5,1,5,2,4,2,1,5,19,2,U,U,30000,30000,WALK
7717,1575,2,5,1816,0.38,1,2,HBO,1,2,4,1,NY,3,5,1,5,2,4,2,1,11,19,2,U,U,30000,30000,WALK
7718,1575,3,1,838,1.868,3,2,HBO,1,2,4,1,NY,3,5,1,5,2,4,-1,-1,5,8,2,U,U,30000,30000,PASSENGER
7719,1575,3,2,1435,0.709,1,2,NHB,1,2,4,1,NY,3,5,1,5,2,4,-1,-1,3,8,2,U,U,30000,30000,WALK
7720,1575,3,3,1540,1.047,1,2,HBSHOP,1,2,4,1,NY,3,5,1,5,2,4,-1,-1,5,8,2,U,U,30000,30000,WALK
7721,1575,4,1,858,0.293,1,2,HBO,1,2,4,1,NY,3,5,1,5,2,4,1,1,5,17,2,U,U,30000,30000,WALK
7722,1575,4,2,1040,0.294,1,2,HBO,1,2,4,1,NY,3,5,1,5,2,4,1,1,5,17,2,U,U,30000,30000,WALK
7723,1575,4,3,1816,0.38,1,2,HBO,1,2,4,1,NY,3,5,1,5,2,4,1,1,11,17,2,U,U,30000,30000,WALK
7724,1576,1,1,1630,1.744,2,2,HBSOCREC,5,2,1,5,CA,0,1,1,5,9,97,5,2,10,29,2,U,S,17000,1500,CYCLE
7725,1576,1,2,1946,0.92,2,2,NHB,5,2,1,5,CA,0,1,1,5,9,97,5,2,3,29,2,S,U,1500,17000,CYCLE
7726,1576,1,3,2021,0.956,2,2,HBSHOP,5,2,1,5,CA,0,1,1,5,9,97,5,2,10,29,2,U,U,17000,17000,CYCLE
7727,1577,2,1,800,1.0,1,1,HBO,4,2,3,1,VT,0,8,4,6,1,1,2,2,10,48,1,R,R,300,300,WALK
7728,1578,2,1,845,1.211,11,2,HBO,3,2,2,2,GA,0,10,1,1,5,2,1,2,6,51,1,C,C,7000,3000,RAIL
7729,1578,2,2,1000,1.211,11,2,HBO,3,2,2,2,GA,0,10,1,1,5,2,1,2,6,51,1,C,C,3000,7000,RAIL
7730,1579,1,1,700,23.762,16,2,HBW,3,2,1,6,NY,1,1,1,5,2,1,2,1,1,92,2,U,S,30000,7000,BUS
7731,1579,1,2,1510,24.383,16,2,NHB,3,2,1,6,NY,1,1,1,5,2,1,2,1,3,92,2,S,U,7000,30000,BUS
7732,1579,1,3,1700,0.435,1,2,HBSHOP,3,2,1,6,NY,1,1,1,5,2,1,2,1,1,92,2,U,U,30000,30000,WALK
7733,1580,1,1,1000,13.367,11,2,HBSHOP,4,2,2,1,CA,0,2,1,4,9,1,3,2,3,38,2,U,C,7000,7000,RAIL
7734,1580,1,2,1215,0.37,1,2,NHB,4,2,2,1,CA,0,2,1,4,9,1,3,2,10,38,2,C,S,7000,1500,WALK
7735,1580,1,3,1320,17.773,11,2,NHB,4,2,2,1,CA,0,2,1,4,9,1,3,2,4,38,2,S,U,1500,7000,RAIL
7736,1580,1,4,1530,11.969,11,2,HBO,4,2,2,1,CA,0,2,1,4,9,1,3,2,10,38,2,U,U,7000,7000,RAIL
7737,1581,1,1,505,0.442,3,2,NHB,2,2,1,2,CA,0,9,2,6,9,97,3,2,4,64,1,R,R,300,300,PASSENGER
7738,1581,1,2,520,24.944,3,2,NHB,2,2,1,2,CA,0,9,2,6,9,97,3,2,3,64,1,R,S,300,3000,PASSENGER
7739,1581,1,3,620,150.885,3,2,NHB,2,2,1,2,CA,0,9,2,6,9,97,3,2,8,64,1,S,C,3000,7000,PASSENGER
7740,1582,1,1,1030,0.11,1,2,HBSHOP,3,2,2,6,CA,0,10,1,4,9,1,5,2,10,74,2,U,U,17000,17000,WALK
7741,1582,1,2,1042,0.2,1,2,NHB,3,2,2,6,CA,0,10,1,4,9,1,5,2,10,74,2,U,U,17000,17000,WALK
7742,1582,1,3,1048,0.276,1,2,HBSOCREC,3,2,2,6,CA,0,10,1,4,9,1,5,2,10,74,2,U,U,17000,17000,WALK
7743,1582,1,4,1335,0.146,1,2,HBSHOP,3,2,2,6,CA,0,10,1,4,9,1,5,2,10,74,2,U,U,17000,17000,WALK
7744,1582,1,5,1440,0.146,1,2,HBSHOP,3,2,2,6,CA,0,10,1,4,9,1,5,2,10,74,2,U,U,17000,17000,WALK
7745,1582,2,1,1335,0.146,1,2,HBSHOP,3,2,2,6,CA,0,10,1,4,9,1,5,2,10,85,1,U,U,17000,17000,WALK
7746,1582,2,2,1440,0.146,1,2,HBSHOP,3,2,2,6,CA,0,10,1,4,9,1,5,2,10,85,1,U,U,17000,17000,WALK
7747,1582,2,3,1700,0.052,1,1,HBO,3,2,2,6,CA,0,10,1,4,9,1,5,2,10,85,1,U,U,17000,17000,WALK
7748,1583,1,1,1033,1.863,18,2,HBSHOP,7,2,1,5,NY,0,1,1,1,2,3,4,2,3,22,2,C,S,30000,1500,DRIVE
7749,1583,1,2,1155,1.691,3,2,HBSHOP,7,2,1,5,NY,0,1,1,1,2,3,4,2,3,22,2,S,C,1500,30000,DRIVE
7750,1584,1,1,530,0.154,1,2,HBSHOP,2,1,1,1,GA,0,9,1,1,5,1,2,2,10,61,1,T,T,1500,1500,WALK
7751,1584,1,2,600,0.154,1,2,HBSHOP,2,1,1,1,GA,0,9,1,1,5,1,2,2,10,61,1,T,T,1500,1500,WALK
7752,1584,1,3,750,0.425,1,2,HBSHOP,2,1,1,1,GA,0,9,1,1,5,1,2,2,4,61,1,T,T,1500,1500,WALK
7753,1584,1,4,805,0.425,1,2,HBSHOP,2,1,1,1,GA,0,9,1,1,5,1,2,2,4,61,1,T,T,1500,1500,WALK
7754,1584,1,5,1100,0.154,1,2,HBSHOP,2,1,1,1,GA,0,9,1,1,5,1,2,2,3,61,1,T,T,1500,1500,WALK
7755,1584,1,6,1200,0.154,1,2,HBSHOP,2,1,1,1,GA,0,9,1,1,5,1,2,2,3,61,1,T,T,1500,1500,WALK
7756,1585,1,1,830,17.954,15,2,HBO,5,1,1,8,NY,1,1,1,5,2,1,3,1,6,67,2,S,U,30000,30000,BUS
7757,1585,1,2,1100,1.89,16,2,NHB,5,1,1,8,NY,1,1,1,5,2,1,3,1,1,67,2,U,U,30000,17000,BUS
7758,1585,1,3,1730,2.053,3,2,NHB,5,1,1,8,NY,1,1,1,5,2,1,3,1,10,67,2,U,U,17000,30000,PASSENGER
7759,1585,1,4,2015,22.165,3,2,HBSHOP,5,1,1,8,NY,1,1,1,5,2,1,3,1,1,67,2,U,S,30000,30000,PASSENGER
7760,1586,1,1,800,4.564,11,2,HBO,2,2,1,1,WI,0,1,1,4,3,2,4,2,5,43,1,U,U,17000,17000,RAIL
7761,1586,1,2,1000,0.216,1,2,NHB,2,2,1,1,WI,0,1,1,4,3,2,4,2,3,43,1,U,U,17000,17000,WALK
7762,1586,1,3,1035,0.216,1,2,NHB,2,2,1,1,WI,0,1,1,4,3,2,4,2,5,43,1,U,U,17000,17000,WALK
7763,1586,1,4,1700,4.363,11,2,HBO,2,2,1,1,WI,0,1,1,4,3,2,4,2,5,43,1,U,U,17000,17000,RAIL
7764,1587,1,1,645,0.552,1,2,HBW,4,2,1,1,NY,1,1,1,1,2,2,3,1,1,51,2,C,C,3000,7000,WALK
7765,1587,1,2,1230,0.085,1,2,NHB,4,2,1,1,NY,1,1,1,1,2,2,3,1,3,51,2,C,C,7000,7000,WALK
7766,1587,1,3,1240,0.121,1,2,NHB,4,2,1,1,NY,1,1,1,1,2,2,3,1,3,51,2,C,C,7000,7000,WALK
7767,1587,1,4,1310,0.497,1,2,NHB,4,2,1,1,NY,1,1,1,1,2,2,3,1,3,51,2,C,C,7000,17000,WALK
7768,1587,1,5,1345,0.067,1,2,HBSHOP,4,2,1,1,NY,1,1,1,1,2,2,3,1,1,51,2,C,C,17000,3000,WALK
7769,1588,1,1,1010,11.368,11,2,HBSHOP,7,2,1,1,NV,1,1,1,4,8,2,3,1,10,48,1,U,S,7000,750,RAIL
7770,1588,1,2,1215,3.538,11,2,NHB,7,2,1,1,NV,1,1,1,4,8,2,3,1,1,48,1,S,S,750,750,RAIL
7771,1588,1,3,1945,16.41,11,2,HBW,7,2,1,1,NV,1,1,1,4,8,2,3,1,1,48,1,S,U,750,7000,RAIL
7772,1589,1,1,830,0.114,1,2,HBSHOP,1,2,1,1,WI,1,1,1,4,3,2,2,1,3,62,1,U,U,17000,17000,WALK
